row_number,search_record,match_number,audit_status,match_level,match_code,match_key,match_score,name_score,entity_id,entity_name,data_sources,matched_values
46,"{'DATA_SOURCE': 'CUSTOMERS', 'RECORD_ID': '1060', 'RECORD_TYPE': 'PERSON', 'PRIMARY_NAME_ORG': '', 'SECONDARY_NAME_ORG': '', 'PRIMARY_NAME_FULL': '', 'NATIVE_NAME_FULL': '', 'PRIMARY_NAME_LAST': 'Roderick', 'PRIMARY_NAME_FIRST': 'R', 'PRIMARY_NAME_MIDDLE': '', 'GENDER': '', 'DATE_OF_BIRTH': '', 'PASSPORT_NUMBER': '', 'PASSPORT_COUNTRY': '', 'DRIVERS_LICENSE_NUMBER': '', 'DRIVERS_LICENSE_STATE': '', 'SSN_NUMBER': '', 'NATIONAL_ID_NUMBER': '', 'NATIONAL_ID_COUNTRY': '', 'ADDR_TYPE': '', 'ADDR_FULL': '', 'ADDR_LINE1': '', 'ADDR_CITY': '', 'ADDR_STATE': '', 'ADDR_POSTAL_CODE': '', 'ADDR_COUNTRY': '', 'PHONE_TYPE': 'HOME', 'PHONE_NUMBER': '9714218250', 'EMAIL_ADDRESS': '', 'DATE': '1/17/18', 'STATUS': 'Active', 'CATEGORY': '', 'AMOUNT': '100', 'ROW_ID': 46}",1,n/a,1,RESOLVED,NAME+PHONE,200.0,93,45,Ray Roderick,CUSTOMERS: (2),NAME(R Roderick | Ray Roderick | GNR_FN=93 | GNR_SN=100 | GNR_GN=85) | PHONE(9714218250 | 9714218250 | FULL_SCORE=100) | RECORD_TYPE(PERSON | PERSON | FULL_SCORE=100)
32,"{'DATA_SOURCE': 'CUSTOMERS', 'RECORD_ID': '1046', 'RECORD_TYPE': 'PERSON', 'PRIMARY_NAME_ORG': '', 'SECONDARY_NAME_ORG': '', 'PRIMARY_NAME_FULL': '', 'NATIVE_NAME_FULL': '', 'PRIMARY_NAME_LAST': 'Smith', 'PRIMARY_NAME_FIRST': 'Pat', 'PRIMARY_NAME_MIDDLE': '', 'GENDER': '', 'DATE_OF_BIRTH': '', 'PASSPORT_NUMBER': '10252222', 'PASSPORT_COUNTRY': 'USA', 'DRIVERS_LICENSE_NUMBER': '', 'DRIVERS_LICENSE_STATE': '', 'SSN_NUMBER': '', 'NATIONAL_ID_NUMBER': '', 'NATIONAL_ID_COUNTRY': '', 'ADDR_TYPE': 'HOME', 'ADDR_FULL': '', 'ADDR_LINE1': '3212 W. 32nd St Palm Harbor, FL 60527', 'ADDR_CITY': '', 'ADDR_STATE': '', 'ADDR_POSTAL_CODE': '', 'ADDR_COUNTRY': '', 'PHONE_TYPE': '', 'PHONE_NUMBER': '', 'EMAIL_ADDRESS': '', 'DATE': '1/3/18', 'STATUS': 'Active', 'CATEGORY': '', 'AMOUNT': '500', 'ROW_ID': 32}",1,n/a,1,RESOLVED,NAME+ADDRESS+PASSPORT,300.0,100,30,Patricia Smith,CUSTOMERS: (2),"NAME(Pat Smith | Pat Smith | GNR_FN=100 | GNR_SN=100 | GNR_GN=100) | ADDRESS(3212 W. 32nd St Palm Harbor, FL 60527 | 3212 W. 32nd St Palm Harbor, FL 60527 | FULL_SCORE=100) | PASSPORT(10252222 USA | 10252222 USA | FULL_SCORE=100) | RECORD_TYPE(PERSON | PERSON | FULL_SCORE=100)"
32,"{'DATA_SOURCE': 'CUSTOMERS', 'RECORD_ID': '1046', 'RECORD_TYPE': 'PERSON', 'PRIMARY_NAME_ORG': '', 'SECONDARY_NAME_ORG': '', 'PRIMARY_NAME_FULL': '', 'NATIVE_NAME_FULL': '', 'PRIMARY_NAME_LAST': 'Smith', 'PRIMARY_NAME_FIRST': 'Pat', 'PRIMARY_NAME_MIDDLE': '', 'GENDER': '', 'DATE_OF_BIRTH': '', 'PASSPORT_NUMBER': '10252222', 'PASSPORT_COUNTRY': 'USA', 'DRIVERS_LICENSE_NUMBER': '', 'DRIVERS_LICENSE_STATE': '', 'SSN_NUMBER': '', 'NATIONAL_ID_NUMBER': '', 'NATIONAL_ID_COUNTRY': '', 'ADDR_TYPE': 'HOME', 'ADDR_FULL': '', 'ADDR_LINE1': '3212 W. 32nd St Palm Harbor, FL 60527', 'ADDR_CITY': '', 'ADDR_STATE': '', 'ADDR_POSTAL_CODE': '', 'ADDR_COUNTRY': '', 'PHONE_TYPE': '', 'PHONE_NUMBER': '', 'EMAIL_ADDRESS': '', 'DATE': '1/3/18', 'STATUS': 'Active', 'CATEGORY': '', 'AMOUNT': '500', 'ROW_ID': 32}",2,n/a,2,POSSIBLY_SAME,NAME+ADDRESS-PASSPORT,260.0,100,29,Patrick Smith,CUSTOMERS: (2),"NAME(Pat Smith | Pat Smith | GNR_FN=100 | GNR_SN=100 | GNR_GN=100) | ADDRESS(3212 W. 32nd St Palm Harbor, FL 60527 | 3212 W. 32nd St Palm Harbor, FL 60527 | FULL_SCORE=100) | PASSPORT(10252222 USA | 10251111 US | FULL_SCORE=60) | RECORD_TYPE(PERSON | PERSON | FULL_SCORE=100)"
32,"{'DATA_SOURCE': 'CUSTOMERS', 'RECORD_ID': '1046', 'RECORD_TYPE': 'PERSON', 'PRIMARY_NAME_ORG': '', 'SECONDARY_NAME_ORG': '', 'PRIMARY_NAME_FULL': '', 'NATIVE_NAME_FULL': '', 'PRIMARY_NAME_LAST': 'Smith', 'PRIMARY_NAME_FIRST': 'Pat', 'PRIMARY_NAME_MIDDLE': '', 'GENDER': '', 'DATE_OF_BIRTH': '', 'PASSPORT_NUMBER': '10252222', 'PASSPORT_COUNTRY': 'USA', 'DRIVERS_LICENSE_NUMBER': '', 'DRIVERS_LICENSE_STATE': '', 'SSN_NUMBER': '', 'NATIONAL_ID_NUMBER': '', 'NATIONAL_ID_COUNTRY': '', 'ADDR_TYPE': 'HOME', 'ADDR_FULL': '', 'ADDR_LINE1': '3212 W. 32nd St Palm Harbor, FL 60527', 'ADDR_CITY': '', 'ADDR_STATE': '', 'ADDR_POSTAL_CODE': '', 'ADDR_COUNTRY': '', 'PHONE_TYPE': '', 'PHONE_NUMBER': '', 'EMAIL_ADDRESS': '', 'DATE': '1/3/18', 'STATUS': 'Active', 'CATEGORY': '', 'AMOUNT': '500', 'ROW_ID': 32}",3,n/a,3,POSSIBLY_RELATED,SURNAME+ADDRESS,200.0,50,27,John Smith,CUSTOMERS: 1039,"NAME(Pat Smith | John Smith | GNR_FN=50 | GNR_SN=100 | GNR_GN=0) | ADDRESS(3212 W. 32nd St Palm Harbor, FL 60527 | 3212 W. 32nd St Palm Harbor, FL 60527 | FULL_SCORE=100) | RECORD_TYPE(PERSON | PERSON | FULL_SCORE=100)"
32,"{'DATA_SOURCE': 'CUSTOMERS', 'RECORD_ID': '1046', 'RECORD_TYPE': 'PERSON', 'PRIMARY_NAME_ORG': '', 'SECONDARY_NAME_ORG': '', 'PRIMARY_NAME_FULL': '', 'NATIVE_NAME_FULL': '', 'PRIMARY_NAME_LAST': 'Smith', 'PRIMARY_NAME_FIRST': 'Pat', 'PRIMARY_NAME_MIDDLE': '', 'GENDER': '', 'DATE_OF_BIRTH': '', 'PASSPORT_NUMBER': '10252222', 'PASSPORT_COUNTRY': 'USA', 'DRIVERS_LICENSE_NUMBER': '', 'DRIVERS_LICENSE_STATE': '', 'SSN_NUMBER': '', 'NATIONAL_ID_NUMBER': '', 'NATIONAL_ID_COUNTRY': '', 'ADDR_TYPE': 'HOME', 'ADDR_FULL': '', 'ADDR_LINE1': '3212 W. 32nd St Palm Harbor, FL 60527', 'ADDR_CITY': '', 'ADDR_STATE': '', 'ADDR_POSTAL_CODE': '', 'ADDR_COUNTRY': '', 'PHONE_TYPE': '', 'PHONE_NUMBER': '', 'EMAIL_ADDRESS': '', 'DATE': '1/3/18', 'STATUS': 'Active', 'CATEGORY': '', 'AMOUNT': '500', 'ROW_ID': 32}",4,n/a,3,POSSIBLY_RELATED,SURNAME+ADDRESS,200.0,50,28,John Smith,CUSTOMERS: 1040,"NAME(Pat Smith | John Smith | GNR_FN=50 | GNR_SN=100 | GNR_GN=0) | ADDRESS(3212 W. 32nd St Palm Harbor, FL 60527 | 3212 W. 32nd St Palm Harbor, FL 60527 | FULL_SCORE=100) | RECORD_TYPE(PERSON | PERSON | FULL_SCORE=100)"
32,"{'DATA_SOURCE': 'CUSTOMERS', 'RECORD_ID': '1046', 'RECORD_TYPE': 'PERSON', 'PRIMARY_NAME_ORG': '', 'SECONDARY_NAME_ORG': '', 'PRIMARY_NAME_FULL': '', 'NATIVE_NAME_FULL': '', 'PRIMARY_NAME_LAST': 'Smith', 'PRIMARY_NAME_FIRST': 'Pat', 'PRIMARY_NAME_MIDDLE': '', 'GENDER': '', 'DATE_OF_BIRTH': '', 'PASSPORT_NUMBER': '10252222', 'PASSPORT_COUNTRY': 'USA', 'DRIVERS_LICENSE_NUMBER': '', 'DRIVERS_LICENSE_STATE': '', 'SSN_NUMBER': '', 'NATIONAL_ID_NUMBER': '', 'NATIONAL_ID_COUNTRY': '', 'ADDR_TYPE': 'HOME', 'ADDR_FULL': '', 'ADDR_LINE1': '3212 W. 32nd St Palm Harbor, FL 60527', 'ADDR_CITY': '', 'ADDR_STATE': '', 'ADDR_POSTAL_CODE': '', 'ADDR_COUNTRY': '', 'PHONE_TYPE': '', 'PHONE_NUMBER': '', 'EMAIL_ADDRESS': '', 'DATE': '1/3/18', 'STATUS': 'Active', 'CATEGORY': '', 'AMOUNT': '500', 'ROW_ID': 32}",5,n/a,3,POSSIBLY_RELATED,SURNAME+ADDRESS,200.0,50,100012,John Smith,WATCHLIST: (2),"NAME(Pat Smith | John Smith | GNR_FN=50 | GNR_SN=100 | GNR_GN=0) | ADDRESS(3212 W. 32nd St Palm Harbor, FL 60527 | 3212 W. 32nd St Palm Harbor, FL 60527 | FULL_SCORE=100) | RECORD_TYPE(PERSON | PERSON | FULL_SCORE=100)"
32,"{'DATA_SOURCE': 'CUSTOMERS', 'RECORD_ID': '1046', 'RECORD_TYPE': 'PERSON', 'PRIMARY_NAME_ORG': '', 'SECONDARY_NAME_ORG': '', 'PRIMARY_NAME_FULL': '', 'NATIVE_NAME_FULL': '', 'PRIMARY_NAME_LAST': 'Smith', 'PRIMARY_NAME_FIRST': 'Pat', 'PRIMARY_NAME_MIDDLE': '', 'GENDER': '', 'DATE_OF_BIRTH': '', 'PASSPORT_NUMBER': '10252222', 'PASSPORT_COUNTRY': 'USA', 'DRIVERS_LICENSE_NUMBER': '', 'DRIVERS_LICENSE_STATE': '', 'SSN_NUMBER': '', 'NATIONAL_ID_NUMBER': '', 'NATIONAL_ID_COUNTRY': '', 'ADDR_TYPE': 'HOME', 'ADDR_FULL': '', 'ADDR_LINE1': '3212 W. 32nd St Palm Harbor, FL 60527', 'ADDR_CITY': '', 'ADDR_STATE': '', 'ADDR_POSTAL_CODE': '', 'ADDR_COUNTRY': '', 'PHONE_TYPE': '', 'PHONE_NUMBER': '', 'EMAIL_ADDRESS': '', 'DATE': '1/3/18', 'STATUS': 'Active', 'CATEGORY': '', 'AMOUNT': '500', 'ROW_ID': 32}",6,n/a,2,POSSIBLY_SAME,NAME,106.0,98,100002,Patricia Smith,WATCHLIST: 1007,"NAME(Pat Smith | Patricia Smith | GNR_FN=98 | GNR_SN=100 | GNR_GN=95) | ADDRESS(3212 W. 32nd St Palm Harbor, FL 60527 | 1515 Adela Ln, LV, NV 89132 | FULL_SCORE=6) | RECORD_TYPE(PERSON | PERSON | FULL_SCORE=100)"
39,"{'DATA_SOURCE': 'CUSTOMERS', 'RECORD_ID': '1053', 'RECORD_TYPE': 'PERSON', 'PRIMARY_NAME_ORG': '', 'SECONDARY_NAME_ORG': '', 'PRIMARY_NAME_FULL': '', 'NATIVE_NAME_FULL': '', 'PRIMARY_NAME_LAST': 'Smith', 'PRIMARY_NAME_FIRST': 'Beau', 'PRIMARY_NAME_MIDDLE': '', 'GENDER': '', 'DATE_OF_BIRTH': '', 'PASSPORT_NUMBER': '72129291', 'PASSPORT_COUNTRY': 'CA', 'DRIVERS_LICENSE_NUMBER': '', 'DRIVERS_LICENSE_STATE': '', 'SSN_NUMBER': '', 'NATIONAL_ID_NUMBER': '', 'NATIONAL_ID_COUNTRY': '', 'ADDR_TYPE': 'HOME', 'ADDR_FULL': '', 'ADDR_LINE1': '6371 E Foothill Dr, Orroville, CA ', 'ADDR_CITY': '', 'ADDR_STATE': '', 'ADDR_POSTAL_CODE': '', 'ADDR_COUNTRY': '', 'PHONE_TYPE': '', 'PHONE_NUMBER': '', 'EMAIL_ADDRESS': '', 'DATE': '1/10/18', 'STATUS': 'Active', 'CATEGORY': '', 'AMOUNT': '300', 'ROW_ID': 39}",1,n/a,1,RESOLVED,NAME+ADDRESS+PASSPORT,300.0,100,39,Beau Smith,CUSTOMERS: (2),"NAME(Beau Smith | Beau Smith | GNR_FN=100 | GNR_SN=100 | GNR_GN=100) | ADDRESS(6371 E Foothill Dr, Orroville, CA | 6371 E Foothill Dr, Orroville, CA | FULL_SCORE=100) | PASSPORT(72129291 CA | 72129291 CA | FULL_SCORE=100) | RECORD_TYPE(PERSON | PERSON | FULL_SCORE=100)"
39,"{'DATA_SOURCE': 'CUSTOMERS', 'RECORD_ID': '1053', 'RECORD_TYPE': 'PERSON', 'PRIMARY_NAME_ORG': '', 'SECONDARY_NAME_ORG': '', 'PRIMARY_NAME_FULL': '', 'NATIVE_NAME_FULL': '', 'PRIMARY_NAME_LAST': 'Smith', 'PRIMARY_NAME_FIRST': 'Beau', 'PRIMARY_NAME_MIDDLE': '', 'GENDER': '', 'DATE_OF_BIRTH': '', 'PASSPORT_NUMBER': '72129291', 'PASSPORT_COUNTRY': 'CA', 'DRIVERS_LICENSE_NUMBER': '', 'DRIVERS_LICENSE_STATE': '', 'SSN_NUMBER': '', 'NATIONAL_ID_NUMBER': '', 'NATIONAL_ID_COUNTRY': '', 'ADDR_TYPE': 'HOME', 'ADDR_FULL': '', 'ADDR_LINE1': '6371 E Foothill Dr, Orroville, CA ', 'ADDR_CITY': '', 'ADDR_STATE': '', 'ADDR_POSTAL_CODE': '', 'ADDR_COUNTRY': '', 'PHONE_TYPE': '', 'PHONE_NUMBER': '', 'EMAIL_ADDRESS': '', 'DATE': '1/10/18', 'STATUS': 'Active', 'CATEGORY': '', 'AMOUNT': '300', 'ROW_ID': 39}",2,n/a,3,POSSIBLY_RELATED,SURNAME+ADDRESS,200.0,64,40,Magdalena Jones,CUSTOMERS: (2),"NAME(Beau Smith | Magdalena Smith | GNR_FN=64 | GNR_SN=100 | GNR_GN=28) | ADDRESS(6371 E Foothill Dr, Orroville, CA | 6371 E Foothill Dr, Orroville, CA | FULL_SCORE=100) | RECORD_TYPE(PERSON | PERSON | FULL_SCORE=100)"
45,"{'DATA_SOURCE': 'CUSTOMERS', 'RECORD_ID': '1059', 'RECORD_TYPE': 'PERSON', 'PRIMARY_NAME_ORG': '', 'SECONDARY_NAME_ORG': '', 'PRIMARY_NAME_FULL': '', 'NATIVE_NAME_FULL': '', 'PRIMARY_NAME_LAST': 'Roderick', 'PRIMARY_NAME_FIRST': 'Ray', 'PRIMARY_NAME_MIDDLE': '', 'GENDER': '', 'DATE_OF_BIRTH': '', 'PASSPORT_NUMBER': '', 'PASSPORT_COUNTRY': '', 'DRIVERS_LICENSE_NUMBER': '', 'DRIVERS_LICENSE_STATE': '', 'SSN_NUMBER': '', 'NATIONAL_ID_NUMBER': '', 'NATIONAL_ID_COUNTRY': '', 'ADDR_TYPE': '', 'ADDR_FULL': '', 'ADDR_LINE1': '', 'ADDR_CITY': '', 'ADDR_STATE': '', 'ADDR_POSTAL_CODE': '', 'ADDR_COUNTRY': '', 'PHONE_TYPE': 'HOME', 'PHONE_NUMBER': '971-421-8250', 'EMAIL_ADDRESS': '', 'DATE': '1/16/18', 'STATUS': 'Active', 'CATEGORY': '', 'AMOUNT': '900', 'ROW_ID': 45}",1,n/a,1,RESOLVED,NAME+PHONE,200.0,100,45,Ray Roderick,CUSTOMERS: (2),NAME(Ray Roderick | Ray Roderick | GNR_FN=100 | GNR_SN=100 | GNR_GN=100) | PHONE(971-421-8250 | 971-421-8250 | FULL_SCORE=100) | RECORD_TYPE(PERSON | PERSON | FULL_SCORE=100)
44,"{'DATA_SOURCE': 'CUSTOMERS', 'RECORD_ID': '1058', 'RECORD_TYPE': 'PERSON', 'PRIMARY_NAME_ORG': '', 'SECONDARY_NAME_ORG': '', 'PRIMARY_NAME_FULL': '', 'NATIVE_NAME_FULL': '', 'PRIMARY_NAME_LAST': 'Jay', 'PRIMARY_NAME_FIRST': 'Jones', 'PRIMARY_NAME_MIDDLE': '', 'GENDER': '', 'DATE_OF_BIRTH': '', 'PASSPORT_NUMBER': '', 'PASSPORT_COUNTRY': '', 'DRIVERS_LICENSE_NUMBER': '', 'DRIVERS_LICENSE_STATE': '', 'SSN_NUMBER': '', 'NATIONAL_ID_NUMBER': '', 'NATIONAL_ID_COUNTRY': '', 'ADDR_TYPE': '', 'ADDR_FULL': '', 'ADDR_LINE1': '', 'ADDR_CITY': '', 'ADDR_STATE': '', 'ADDR_POSTAL_CODE': '', 'ADDR_COUNTRY': '', 'PHONE_TYPE': '', 'PHONE_NUMBER': '', 'EMAIL_ADDRESS': '""Jay Jones"" <jjones@fmail.com>', 'DATE': '1/15/18', 'STATUS': 'Active', 'CATEGORY': '', 'AMOUNT': '800', 'ROW_ID': 44}",1,n/a,1,RESOLVED,NAME+EMAIL,200.0,100,44,Jones Jay,CUSTOMERS: 1058,"NAME(Jones Jay | Jones Jay | GNR_FN=100 | GNR_SN=100 | GNR_GN=100) | EMAIL(""Jay Jones"" <jjones@fmail.com> | ""Jay Jones"" <jjones@fmail.com> | FULL_SCORE=100) | RECORD_TYPE(PERSON | PERSON | FULL_SCORE=100)"
44,"{'DATA_SOURCE': 'CUSTOMERS', 'RECORD_ID': '1058', 'RECORD_TYPE': 'PERSON', 'PRIMARY_NAME_ORG': '', 'SECONDARY_NAME_ORG': '', 'PRIMARY_NAME_FULL': '', 'NATIVE_NAME_FULL': '', 'PRIMARY_NAME_LAST': 'Jay', 'PRIMARY_NAME_FIRST': 'Jones', 'PRIMARY_NAME_MIDDLE': '', 'GENDER': '', 'DATE_OF_BIRTH': '', 'PASSPORT_NUMBER': '', 'PASSPORT_COUNTRY': '', 'DRIVERS_LICENSE_NUMBER': '', 'DRIVERS_LICENSE_STATE': '', 'SSN_NUMBER': '', 'NATIONAL_ID_NUMBER': '', 'NATIONAL_ID_COUNTRY': '', 'ADDR_TYPE': '', 'ADDR_FULL': '', 'ADDR_LINE1': '', 'ADDR_CITY': '', 'ADDR_STATE': '', 'ADDR_POSTAL_CODE': '', 'ADDR_COUNTRY': '', 'PHONE_TYPE': '', 'PHONE_NUMBER': '', 'EMAIL_ADDRESS': '""Jay Jones"" <jjones@fmail.com>', 'DATE': '1/15/18', 'STATUS': 'Active', 'CATEGORY': '', 'AMOUNT': '800', 'ROW_ID': 44}",2,n/a,2,POSSIBLY_SAME,NAME,100.0,94,43,Jay Jones,CUSTOMERS: 1057,"NAME(Jones Jay | Jay Jones | GNR_FN=94 | GNR_SN=54 | GNR_GN=54) | EMAIL(""Jay Jones"" <jjones@fmail.com> | jjones@jones.com | FULL_SCORE=0) | RECORD_TYPE(PERSON | PERSON | FULL_SCORE=100)"
43,"{'DATA_SOURCE': 'CUSTOMERS', 'RECORD_ID': '1057', 'RECORD_TYPE': 'PERSON', 'PRIMARY_NAME_ORG': '', 'SECONDARY_NAME_ORG': '', 'PRIMARY_NAME_FULL': '', 'NATIVE_NAME_FULL': '', 'PRIMARY_NAME_LAST': 'Jones', 'PRIMARY_NAME_FIRST': 'Jay', 'PRIMARY_NAME_MIDDLE': '', 'GENDER': '', 'DATE_OF_BIRTH': '', 'PASSPORT_NUMBER': '', 'PASSPORT_COUNTRY': '', 'DRIVERS_LICENSE_NUMBER': '', 'DRIVERS_LICENSE_STATE': '', 'SSN_NUMBER': '', 'NATIONAL_ID_NUMBER': '', 'NATIONAL_ID_COUNTRY': '', 'ADDR_TYPE': '', 'ADDR_FULL': '', 'ADDR_LINE1': '', 'ADDR_CITY': '', 'ADDR_STATE': '', 'ADDR_POSTAL_CODE': '', 'ADDR_COUNTRY': '', 'PHONE_TYPE': '', 'PHONE_NUMBER': '', 'EMAIL_ADDRESS': 'jjones@jones.com', 'DATE': '1/14/18', 'STATUS': 'Active', 'CATEGORY': '', 'AMOUNT': '700', 'ROW_ID': 43}",1,n/a,1,RESOLVED,NAME+EMAIL,200.0,100,43,Jay Jones,CUSTOMERS: 1057,NAME(Jay Jones | Jay Jones | GNR_FN=100 | GNR_SN=100 | GNR_GN=100) | EMAIL(jjones@jones.com | jjones@jones.com | FULL_SCORE=100) | RECORD_TYPE(PERSON | PERSON | FULL_SCORE=100)
43,"{'DATA_SOURCE': 'CUSTOMERS', 'RECORD_ID': '1057', 'RECORD_TYPE': 'PERSON', 'PRIMARY_NAME_ORG': '', 'SECONDARY_NAME_ORG': '', 'PRIMARY_NAME_FULL': '', 'NATIVE_NAME_FULL': '', 'PRIMARY_NAME_LAST': 'Jones', 'PRIMARY_NAME_FIRST': 'Jay', 'PRIMARY_NAME_MIDDLE': '', 'GENDER': '', 'DATE_OF_BIRTH': '', 'PASSPORT_NUMBER': '', 'PASSPORT_COUNTRY': '', 'DRIVERS_LICENSE_NUMBER': '', 'DRIVERS_LICENSE_STATE': '', 'SSN_NUMBER': '', 'NATIONAL_ID_NUMBER': '', 'NATIONAL_ID_COUNTRY': '', 'ADDR_TYPE': '', 'ADDR_FULL': '', 'ADDR_LINE1': '', 'ADDR_CITY': '', 'ADDR_STATE': '', 'ADDR_POSTAL_CODE': '', 'ADDR_COUNTRY': '', 'PHONE_TYPE': '', 'PHONE_NUMBER': '', 'EMAIL_ADDRESS': 'jjones@jones.com', 'DATE': '1/14/18', 'STATUS': 'Active', 'CATEGORY': '', 'AMOUNT': '700', 'ROW_ID': 43}",2,n/a,2,POSSIBLY_SAME,NAME,100.0,94,44,Jones Jay,CUSTOMERS: 1058,"NAME(Jay Jones | Jones Jay | GNR_FN=94 | GNR_SN=54 | GNR_GN=54) | EMAIL(jjones@jones.com | ""Jay Jones"" <jjones@fmail.com> | FULL_SCORE=0) | RECORD_TYPE(PERSON | PERSON | FULL_SCORE=100)"
41,"{'DATA_SOURCE': 'CUSTOMERS', 'RECORD_ID': '1055', 'RECORD_TYPE': 'PERSON', 'PRIMARY_NAME_ORG': '', 'SECONDARY_NAME_ORG': '', 'PRIMARY_NAME_FULL': '', 'NATIVE_NAME_FULL': '', 'PRIMARY_NAME_LAST': '', 'PRIMARY_NAME_FIRST': 'Beau', 'PRIMARY_NAME_MIDDLE': '', 'GENDER': '', 'DATE_OF_BIRTH': '', 'PASSPORT_NUMBER': '72129291', 'PASSPORT_COUNTRY': 'CAN', 'DRIVERS_LICENSE_NUMBER': '', 'DRIVERS_LICENSE_STATE': '', 'SSN_NUMBER': '', 'NATIONAL_ID_NUMBER': '', 'NATIONAL_ID_COUNTRY': '', 'ADDR_TYPE': 'HOME', 'ADDR_FULL': '', 'ADDR_LINE1': '6371 E Foothill Dr, 95915', 'ADDR_CITY': '', 'ADDR_STATE': '', 'ADDR_POSTAL_CODE': '', 'ADDR_COUNTRY': '', 'PHONE_TYPE': '', 'PHONE_NUMBER': '', 'EMAIL_ADDRESS': '', 'DATE': '1/12/18', 'STATUS': 'Active', 'CATEGORY': '', 'AMOUNT': '500', 'ROW_ID': 41}",1,n/a,1,RESOLVED,NAME+ADDRESS+PASSPORT,300.0,95,39,Beau Smith,CUSTOMERS: (2),"NAME(Beau | Beau Smith | GNR_FN=95 | GNR_SN=40 | GNR_GN=100) | ADDRESS(6371 E Foothill Dr, 95915 | 6371 E Foothill Dr, 95915 | FULL_SCORE=100) | PASSPORT(72129291 CAN | 72129291 CAN | FULL_SCORE=100) | RECORD_TYPE(PERSON | PERSON | FULL_SCORE=100)"
41,"{'DATA_SOURCE': 'CUSTOMERS', 'RECORD_ID': '1055', 'RECORD_TYPE': 'PERSON', 'PRIMARY_NAME_ORG': '', 'SECONDARY_NAME_ORG': '', 'PRIMARY_NAME_FULL': '', 'NATIVE_NAME_FULL': '', 'PRIMARY_NAME_LAST': '', 'PRIMARY_NAME_FIRST': 'Beau', 'PRIMARY_NAME_MIDDLE': '', 'GENDER': '', 'DATE_OF_BIRTH': '', 'PASSPORT_NUMBER': '72129291', 'PASSPORT_COUNTRY': 'CAN', 'DRIVERS_LICENSE_NUMBER': '', 'DRIVERS_LICENSE_STATE': '', 'SSN_NUMBER': '', 'NATIONAL_ID_NUMBER': '', 'NATIONAL_ID_COUNTRY': '', 'ADDR_TYPE': 'HOME', 'ADDR_FULL': '', 'ADDR_LINE1': '6371 E Foothill Dr, 95915', 'ADDR_CITY': '', 'ADDR_STATE': '', 'ADDR_POSTAL_CODE': '', 'ADDR_COUNTRY': '', 'PHONE_TYPE': '', 'PHONE_NUMBER': '', 'EMAIL_ADDRESS': '', 'DATE': '1/12/18', 'STATUS': 'Active', 'CATEGORY': '', 'AMOUNT': '500', 'ROW_ID': 41}",2,n/a,3,POSSIBLY_RELATED,ADDRESS,200.0,48,40,Magdalena Jones,CUSTOMERS: (2),"NAME(Beau | Magdalena Jones | GNR_FN=48 | GNR_SN=40 | GNR_GN=28) | ADDRESS(6371 E Foothill Dr, 95915 | 6371 E Foothill Dr, Orroville, CA 95915 | FULL_SCORE=100) | RECORD_TYPE(PERSON | PERSON | FULL_SCORE=100)"
42,"{'DATA_SOURCE': 'CUSTOMERS', 'RECORD_ID': '1056', 'RECORD_TYPE': 'PERSON', 'PRIMARY_NAME_ORG': '', 'SECONDARY_NAME_ORG': '', 'PRIMARY_NAME_FULL': '', 'NATIVE_NAME_FULL': '', 'PRIMARY_NAME_LAST': 'Jones', 'PRIMARY_NAME_FIRST': 'Magdalena', 'PRIMARY_NAME_MIDDLE': '', 'GENDER': '', 'DATE_OF_BIRTH': '5/24/11', 'PASSPORT_NUMBER': '', 'PASSPORT_COUNTRY': '', 'DRIVERS_LICENSE_NUMBER': '93939211', 'DRIVERS_LICENSE_STATE': 'CA', 'SSN_NUMBER': '', 'NATIONAL_ID_NUMBER': '', 'NATIONAL_ID_COUNTRY': '', 'ADDR_TYPE': 'HOME', 'ADDR_FULL': '', 'ADDR_LINE1': '6371 E Foothill Dr, Orroville, CA ', 'ADDR_CITY': '', 'ADDR_STATE': '', 'ADDR_POSTAL_CODE': '', 'ADDR_COUNTRY': '', 'PHONE_TYPE': '', 'PHONE_NUMBER': '', 'EMAIL_ADDRESS': '', 'DATE': '1/13/18', 'STATUS': 'Active', 'CATEGORY': '', 'AMOUNT': '600', 'ROW_ID': 42}",1,n/a,1,RESOLVED,NAME+DOB+ADDRESS+DRLIC,400.0,100,40,Magdalena Jones,CUSTOMERS: (2),"NAME(Magdalena Jones | Magdalena Jones | GNR_FN=100 | GNR_SN=100 | GNR_GN=100) | DOB(5/24/11 | 5/24/11 | FULL_SCORE=100) | ADDRESS(6371 E Foothill Dr, Orroville, CA | 6371 E Foothill Dr, Orroville, CA | FULL_SCORE=100) | DRLIC(93939211 CA | 93939211 CA | FULL_SCORE=100) | RECORD_TYPE(PERSON | PERSON | FULL_SCORE=100)"
